datum_von,datum_bis,jahr,monat,land,handelsart,handelsmenge_mwh,handelsmenge_abs_mwh,ist_gesamt
2023-01-01,2023-02-01,2023,1,Daenemark,Import,-1153219.5,1153219.5,False
2023-01-01,2023-02-01,2023,1,Frankreich,Export,1655617.4,1655617.4,False
2023-01-01,2023-02-01,2023,1,Frankreich,Import,-414057.7,414057.7,False
2023-01-01,2023-02-01,2023,1,Gesamt,Nettoexport,3960292.86,3960292.86,True
2023-01-01,2023-02-01,2023,1,Luxemburg,Export,334569.61,334569.61,False
2023-01-01,2023-02-01,2023,1,Luxemburg,Import,0.0,0.0,False
2023-01-01,2023-02-01,2023,1,Niederlande,Export,700620.3,700620.3,False
2023-01-01,2023-02-01,2023,1,Niederlande,Import,-401362.15,401362.15,False
2023-01-01,2023-02-01,2023,1,Norwegen,Export,348335.0,348335.0,False
2023-01-01,2023-02-01,2023,1,Norwegen,Import,-419909.0,419909.0,False
2023-01-01,2023-02-01,2023,1,Oesterreich,Export,1425455.72,1425455.72,False
2023-01-01,2023-02-01,2023,1,Oesterreich,Import,-40303.63,40303.63,False
2023-01-01,2023-02-01,2023,1,Polen,Export,356616.9,356616.9,False
2023-01-01,2023-02-01,2023,1,Polen,Import,-223973.4,223973.4,False
2023-01-01,2023-02-01,2023,1,Schweden,Export,48161.4,48161.4,False
2023-01-01,2023-02-01,2023,1,Schweden,Import,-260019.7,260019.7,False
2023-01-01,2023-02-01,2023,1,Schweiz,Export,675644.51,675644.51,False
2023-01-01,2023-02-01,2023,1,Schweiz,Import,-99919.97,99919.97,False
2023-01-01,2023-02-01,2023,1,Tschechien,Export,451950.7,451950.7,False
2023-01-01,2023-02-01,2023,1,Tschechien,Import,-257567.9,257567.9,False
2023-02-01,2023-03-01,2023,2,Belgien,Export,474367.75,474367.75,False
2023-02-01,2023-03-01,2023,2,Belgien,Import,-211284.38,211284.38,False
2023-02-01,2023-03-01,2023,2,Daenemark,Export,225406.7,225406.7,False
2023-02-01,2023-03-01,2023,2,Daenemark,Import,-1479656.4,1479656.4,False
2023-02-01,2023-03-01,2023,2,Frankreich,Export,2120796.85,2120796.85,False
2023-02-01,2023-03-01,2023,2,Frankreich,Import,-63770.05,63770.05,False
2023-02-01,2023-03-01,2023,2,Gesamt,Nettoexport,2797387.17,2797387.17,True
2023-02-01,2023-03-01,2023,2,Luxemburg,Export,313406.11,313406.11,False
2023-02-01,2023-03-01,2023,2,Luxemburg,Import,0.0,0.0,False
2023-02-01,2023-03-01,2023,2,Niederlande,Export,528698.1,528698.1,False
2023-02-01,2023-03-01,2023,2,Niederlande,Import,-355426.25,355426.25,False
2023-02-01,2023-03-01,2023,2,Norwegen,Export,85889.0,85889.0,False
2023-02-01,2023-03-01,2023,2,Norwegen,Import,-578006.0,578006.0,False
2023-02-01,2023-03-01,2023,2,Oesterreich,Export,1121182.62,1121182.62,False
2023-02-01,2023-03-01,2023,2,Oesterreich,Import,-45391.42,45391.42,False
2023-02-01,2023-03-01,2023,2,Polen,Export,296696.1,296696.1,False
2023-02-01,2023-03-01,2023,2,Polen,Import,-167782.4,167782.4,False
2023-02-01,2023-03-01,2023,2,Schweden,Export,1697.1,1697.1,False
2023-02-01,2023-03-01,2023,2,Schweden,Import,-291644.9,291644.9,False
2023-02-01,2023-03-01,2023,2,Schweiz,Export,694093.92,694093.92,False
2023-02-01,2023-03-01,2023,2,Schweiz,Import,-52621.38,52621.38,False
2023-02-01,2023-03-01,2023,2,Tschechien,Export,381334.8,381334.8,False
2023-02-01,2023-03-01,2023,2,Tschechien,Import,-200598.7,200598.7,False
2023-03-01,2023-04-01,2023,3,Belgien,Export,512972.32,512972.32,False
2023-03-01,2023-04-01,2023,3,Belgien,Import,-324392.97,324392.97,False
2023-03-01,2023-04-01,2023,3,Daenemark,Export,435394.8,435394.8,False
2023-03-01,2023-04-01,2023,3,Daenemark,Import,-1177135.3,1177135.3,False
2023-03-01,2023-04-01,2023,3,Frankreich,Export,1415227.8,1415227.8,False
2023-03-01,2023-04-01,2023,3,Frankreich,Import,-414329.75,414329.75,False
2023-03-01,2023-04-01,2023,3,Gesamt,Nettoexport,2068380.55,2068380.55,True
2023-03-01,2023-04-01,2023,3,Luxemburg,Export,315436.62,315436.62,False
2023-03-01,2023-04-01,2023,3,Luxemburg,Import,0.0,0.0,False
2023-03-01,2023-04-01,2023,3,Niederlande,Export,578565.5,578565.5,False
2023-03-01,2023-04-01,2023,3,Niederlande,Import,-471018.2,471018.2,False
2023-03-01,2023-04-01,2023,3,Norwegen,Export,267851.0,267851.0,False
2023-03-01,2023-04-01,2023,3,Norwegen,Import,-429244.0,429244.0,False
2023-03-01,2023-04-01,2023,3,Oesterreich,Export,920272.86,920272.86,False
2023-03-01,2023-04-01,2023,3,Oesterreich,Import,-124839.43,124839.43,False
2023-03-01,2023-04-01,2023,3,Polen,Export,348705.8,348705.8,False
2023-03-01,2023-04-01,2023,3,Polen,Import,-258094.4,258094.4,False
2023-03-01,2023-04-01,2023,3,Schweden,Export,31017.2,31017.2,False
2023-03-01,2023-04-01,2023,3,Schweden,Import,-256287.5,256287.5,False
2023-03-01,2023-04-01,2023,3,Schweiz,Export,636790.28,636790.28,False
2023-03-01,2023-04-01,2023,3,Schweiz,Import,-90151.48,90151.48,False
2023-03-01,2023-04-01,2023,3,Tschechien,Export,401835.0,401835.0,False
2023-03-01,2023-04-01,2023,3,Tschechien,Import,-250195.6,250195.6,False
2023-04-01,2023-05-01,2023,4,Belgien,Export,451113.58,451113.58,False
2023-04-01,2023-05-01,2023,4,Belgien,Import,-310519.55,310519.55,False
2023-04-01,2023-05-01,2023,4,Daenemark,Export,316506.5,316506.5,False
2023-04-01,2023-05-01,2023,4,Daenemark,Import,-1516427.4,1516427.4,False
2023-04-01,2023-05-01,2023,4,Frankreich,Export,865905.7,865905.7,False
2023-04-01,2023-05-01,2023,4,Frankreich,Import,-439628.15,439628.15,False
2023-04-01,2023-05-01,2023,4,Gesamt,Nettoexport,-407107.58,407107.58,True
2023-04-01,2023-05-01,2023,4,Luxemburg,Export,289258.49,289258.49,False
2023-04-01,2023-05-01,2023,4,Luxemburg,Import,0.0,0.0,False
2023-04-01,2023-05-01,2023,4,Niederlande,Export,502937.55,502937.55,False
2023-04-01,2023-05-01,2023,4,Niederlande,Import,-559241.05,559241.05,False
2023-04-01,2023-05-01,2023,4,Norwegen,Export,179938.0,179938.0,False
2023-04-01,2023-05-01,2023,4,Norwegen,Import,-547676.0,547676.0,False
2023-04-01,2023-05-01,2023,4,Oesterreich,Export,540332.87,540332.87,False
2023-04-01,2023-05-01,2023,4,Oesterreich,Import,-279601.87,279601.87,False
2023-04-01,2023-05-01,2023,4,Polen,Export,261007.0,261007.0,False
2023-04-01,2023-05-01,2023,4,Polen,Import,-297329.0,297329.0,False
2023-04-01,2023-05-01,2023,4,Schweden,Export,16433.8,16433.8,False
2023-04-01,2023-05-01,2023,4,Schweden,Import,-356928.2,356928.2,False
2023-04-01,2023-05-01,2023,4,Schweiz,Export,663938.77,663938.77,False
2023-04-01,2023-05-01,2023,4,Schweiz,Import,-83482.02,83482.02,False
2023-04-01,2023-05-01,2023,4,Tschechien,Export,320122.2,320122.2,False
2023-04-01,2023-05-01,2023,4,Tschechien,Import,-423768.8,423768.8,False
2023-05-01,2023-06-01,2023,5,Belgien,Export,190935.18,190935.18,False
2023-05-01,2023-06-01,2023,5,Belgien,Import,-326804.95,326804.95,False
2023-05-01,2023-06-01,2023,5,Daenemark,Export,270068.0,270068.0,False
2023-05-01,2023-06-01,2023,5,Daenemark,Import,-1338156.6,1338156.6,False
2023-05-01,2023-06-01,2023,5,Frankreich,Export,147311.25,147311.25,False
2023-05-01,2023-06-01,2023,5,Frankreich,Import,-1142666.0,1142666.0,False
2023-05-01,2023-06-01,2023,5,Gesamt,Nettoexport,-3544842.29,3544842.29,True
2023-05-01,2023-06-01,2023,5,Luxemburg,Export,272729.24,272729.24,False
2023-05-01,2023-06-01,2023,5,Luxemburg,Import,0.0,0.0,False
2023-05-01,2023-06-01,2023,5,Niederlande,Export,431216.9,431216.9,False
2023-05-01,2023-06-01,2023,5,Niederlande,Import,-899655.85,899655.85,False
2023-05-01,2023-06-01,2023,5,Norwegen,Export,111388.0,111388.0,False
2023-05-01,2023-06-01,2023,5,Norwegen,Import,-550173.0,550173.0,False
2023-05-01,2023-06-01,2023,5,Oesterreich,Export,272223.76,272223.76,False
2023-05-01,2023-06-01,2023,5,Oesterreich,Import,-386574.8,386574.8,False
2023-05-01,2023-06-01,2023,5,Polen,Export,248342.1,248342.1,False
2023-05-01,2023-06-01,2023,5,Polen,Import,-316554.9,316554.9,False
2023-05-01,2023-06-01,2023,5,Schweden,Export,22952.0,22952.0,False
2023-05-01,2023-06-01,2023,5,Schweden,Import,-244593.8,244593.8,False
2023-05-01,2023-06-01,2023,5,Schweiz,Export,394397.97,394397.97,False
2023-05-01,2023-06-01,2023,5,Schweiz,Import,-675865.78,675865.78,False
2023-05-01,2023-06-01,2023,5,Tschechien,Export,293323.6,293323.6,False
2023-05-01,2023-06-01,2023,5,Tschechien,Import,-318684.6,318684.6,False
2023-06-01,2023-07-01,2023,6,Belgien,Export,274452.95,274452.95,False
2023-06-01,2023-07-01,2023,6,Belgien,Import,-514025.85,514025.85,False
2023-06-01,2023-07-01,2023,6,Daenemark,Export,307356.2,307356.2,False
2023-06-01,2023-07-01,2023,6,Daenemark,Import,-1189075.8,1189075.8,False
2023-06-01,2023-07-01,2023,6,Frankreich,Export,230685.5,230685.5,False
2023-06-01,2023-07-01,2023,6,Frankreich,Import,-933660.95,933660.95,False
2023-06-01,2023-07-01,2023,6,Gesamt,Nettoexport,-4035749.13,4035749.13,True
2023-06-01,2023-07-01,2023,6,Luxemburg,Export,280539.32,280539.32,False
2023-06-01,2023-07-01,2023,6,Luxemburg,Import,0.0,0.0,False
2023-06-01,2023-07-01,2023,6,Niederlande,Export,341465.7,341465.7,False
2023-06-01,2023-07-01,2023,6,Niederlande,Import,-948455.1,948455.1,False
2023-06-01,2023-07-01,2023,6,Norwegen,Export,86515.0,86515.0,False
2023-06-01,2023-07-01,2023,6,Norwegen,Import,-583503.0,583503.0,False
2023-06-01,2023-07-01,2023,6,Oesterreich,Export,241943.48,241943.48,False
2023-06-01,2023-07-01,2023,6,Oesterreich,Import,-480672.24,480672.24,False
2023-06-01,2023-07-01,2023,6,Polen,Export,267322.4,267322.4,False
2023-06-01,2023-07-01,2023,6,Polen,Import,-187116.5,187116.5,False
2023-06-01,2023-07-01,2023,6,Schweden,Export,19554.9,19554.9,False
2023-06-01,2023-07-01,2023,6,Schweden,Import,-128096.2,128096.2,False
2023-06-01,2023-07-01,2023,6,Schweiz,Export,209288.5,209288.5,False
2023-06-01,2023-07-01,2023,6,Schweiz,Import,-1210901.74,1210901.74,False
2023-06-01,2023-07-01,2023,6,Tschechien,Export,253934.5,253934.5,False
2023-06-01,2023-07-01,2023,6,Tschechien,Import,-373300.2,373300.2,False
2023-07-01,2023-08-01,2023,7,Belgien,Export,250452.98,250452.98,False
2023-07-01,2023-08-01,2023,7,Belgien,Import,-505438.98,505438.98,False
2023-07-01,2023-08-01,2023,7,Daenemark,Export,333925.7,333925.7,False
2023-07-01,2023-08-01,2023,7,Daenemark,Import,-1812828.3,1812828.3,False
2023-07-01,2023-08-01,2023,7,Frankreich,Export,567835.0,567835.0,False
2023-07-01,2023-08-01,2023,7,Frankreich,Import,-693407.65,693407.65,False
2023-07-01,2023-08-01,2023,7,Gesamt,Nettoexport,-3367058.07,3367058.07,True
2023-07-01,2023-08-01,2023,7,Luxemburg,Export,283735.46,283735.46,False
2023-07-01,2023-08-01,2023,7,Luxemburg,Import,0.0,0.0,False
2023-07-01,2023-08-01,2023,7,Niederlande,Export,263267.9,263267.9,False
2023-07-01,2023-08-01,2023,7,Niederlande,Import,-959801.2,959801.2,False
2023-07-01,2023-08-01,2023,7,Norwegen,Export,113631.0,113631.0,False
2023-07-01,2023-08-01,2023,7,Norwegen,Import,-644774.0,644774.0,False
2023-07-01,2023-08-01,2023,7,Oesterreich,Export,558268.52,558268.52,False
2023-07-01,2023-08-01,2023,7,Oesterreich,Import,-236517.71,236517.71,False
2023-07-01,2023-08-01,2023,7,Polen,Export,285578.9,285578.9,False
2023-07-01,2023-08-01,2023,7,Polen,Import,-124235.4,124235.4,False
2023-07-01,2023-08-01,2023,7,Schweden,Export,34662.9,34662.9,False
2023-07-01,2023-08-01,2023,7,Schweden,Import,-350455.5,350455.5,False
2023-07-01,2023-08-01,2023,7,Schweiz,Export,249542.75,249542.75,False
2023-07-01,2023-08-01,2023,7,Schweiz,Import,-953404.24,953404.24,False
2023-07-01,2023-08-01,2023,7,Tschechien,Export,284623.4,284623.4,False
2023-07-01,2023-08-01,2023,7,Tschechien,Import,-311719.6,311719.6,False
2023-08-01,2023-09-01,2023,8,Belgien,Export,203524.8,203524.8,False
2023-08-01,2023-09-01,2023,8,Belgien,Import,-469511.22,469511.22,False
2023-08-01,2023-09-01,2023,8,Daenemark,Export,239031.1,239031.1,False
2023-08-01,2023-09-01,2023,8,Daenemark,Import,-1632598.0,1632598.0,False
2023-08-01,2023-09-01,2023,8,Frankreich,Export,285444.45,285444.45,False
2023-08-01,2023-09-01,2023,8,Frankreich,Import,-954023.4,954023.4,False
2023-08-01,2023-09-01,2023,8,Gesamt,Nettoexport,-5846355.91,5846355.91,True
2023-08-01,2023-09-01,2023,8,Luxemburg,Export,268732.57,268732.57,False
2023-08-01,2023-09-01,2023,8,Luxemburg,Import,0.0,0.0,False
2023-08-01,2023-09-01,2023,8,Niederlande,Export,277507.55,277507.55,False
2023-08-01,2023-09-01,2023,8,Niederlande,Import,-1142928.35,1142928.35,False
2023-08-01,2023-09-01,2023,8,Norwegen,Export,58055.0,58055.0,False
2023-08-01,2023-09-01,2023,8,Norwegen,Import,-787878.0,787878.0,False
2023-08-01,2023-09-01,2023,8,Oesterreich,Export,264067.31,264067.31,False
2023-08-01,2023-09-01,2023,8,Oesterreich,Import,-569809.8,569809.8,False
2023-08-01,2023-09-01,2023,8,Polen,Export,203528.9,203528.9,False
2023-08-01,2023-09-01,2023,8,Polen,Import,-379872.8,379872.8,False
2023-08-01,2023-09-01,2023,8,Schweden,Export,9967.6,9967.6,False
2023-08-01,2023-09-01,2023,8,Schweden,Import,-351176.0,351176.0,False
2023-08-01,2023-09-01,2023,8,Schweiz,Export,190840.02,190840.02,False
2023-08-01,2023-09-01,2023,8,Schweiz,Import,-1170102.24,1170102.24,False
2023-08-01,2023-09-01,2023,8,Tschechien,Export,187976.3,187976.3,False
2023-08-01,2023-09-01,2023,8,Tschechien,Import,-577131.7,577131.7,False
2023-09-01,2023-10-01,2023,9,Belgien,Export,246412.6,246412.6,False
2023-09-01,2023-10-01,2023,9,Belgien,Import,-483112.02,483112.02,False
2023-09-01,2023-10-01,2023,9,Daenemark,Export,206130.8,206130.8,False
2023-09-01,2023-10-01,2023,9,Daenemark,Import,-1428502.6,1428502.6,False
2023-09-01,2023-10-01,2023,9,Frankreich,Export,163836.85,163836.85,False
2023-09-01,2023-10-01,2023,9,Frankreich,Import,-1017620.75,1017620.75,False
2023-09-01,2023-10-01,2023,9,Gesamt,Nettoexport,-4537162.75,4537162.75,True
2023-09-01,2023-10-01,2023,9,Luxemburg,Export,286666.34,286666.34,False
2023-09-01,2023-10-01,2023,9,Luxemburg,Import,0.0,0.0,False
2023-09-01,2023-10-01,2023,9,Niederlande,Export,301282.2,301282.2,False
2023-09-01,2023-10-01,2023,9,Niederlande,Import,-719977.45,719977.45,False
2023-09-01,2023-10-01,2023,9,Norwegen,Export,18300.0,18300.0,False
2023-09-01,2023-10-01,2023,9,Norwegen,Import,-700287.0,700287.0,False
2023-09-01,2023-10-01,2023,9,Oesterreich,Export,405082.89,405082.89,False
2023-09-01,2023-10-01,2023,9,Oesterreich,Import,-393494.73,393494.73,False
2023-09-01,2023-10-01,2023,9,Polen,Export,207600.6,207600.6,False
2023-09-01,2023-10-01,2023,9,Polen,Import,-336201.5,336201.5,False
2023-09-01,2023-10-01,2023,9,Schweden,Export,5840.6,5840.6,False
2023-09-01,2023-10-01,2023,9,Schweden,Import,-259335.6,259335.6,False
2023-09-01,2023-10-01,2023,9,Schweiz,Export,206010.96,206010.96,False
2023-09-01,2023-10-01,2023,9,Schweiz,Import,-969664.74,969664.74,False
2023-09-01,2023-10-01,2023,9,Tschechien,Export,221228.0,221228.0,False
2023-09-01,2023-10-01,2023,9,Tschechien,Import,-497358.2,497358.2,False
2023-10-01,2023-11-01,2023,10,Belgien,Export,445123.87,445123.87,False
2023-10-01,2023-11-01,2023,10,Belgien,Import,-417820.85,417820.85,False
2023-10-01,2023-11-01,2023,10,Daenemark,Export,248021.6,248021.6,False
2023-10-01,2023-11-01,2023,10,Daenemark,Import,-1262615.6,1262615.6,False
2023-10-01,2023-11-01,2023,10,Frankreich,Export,373449.7,373449.7,False
2023-10-01,2023-11-01,2023,10,Frankreich,Import,-1256144.65,1256144.65,False
2023-10-01,2023-11-01,2023,10,Gesamt,Nettoexport,-1455331.22,1455331.22,True
2023-10-01,2023-11-01,2023,10,Luxemburg,Export,301539.73,301539.73,False
2023-10-01,2023-11-01,2023,10,Luxemburg,Import,-3877.69,3877.69,False
2023-10-01,2023-11-01,2023,10,Niederlande,Export,456568.4,456568.4,False
2023-10-01,2023-11-01,2023,10,Niederlande,Import,-631679.05,631679.05,False
2023-10-01,2023-11-01,2023,10,Norwegen,Export,81131.0,81131.0,False
2023-10-01,2023-11-01,2023,10,Norwegen,Import,-723051.0,723051.0,False
2023-10-01,2023-11-01,2023,10,Oesterreich,Export,1191764.07,1191764.07,False
2023-10-01,2023-11-01,2023,10,Oesterreich,Import,-67050.16,67050.16,False
2023-10-01,2023-11-01,2023,10,Polen,Export,342134.8,342134.8,False
2023-10-01,2023-11-01,2023,10,Polen,Import,-265552.7,265552.7,False
2023-10-01,2023-11-01,2023,10,Schweden,Export,14223.2,14223.2,False
2023-10-01,2023-11-01,2023,10,Schweden,Import,-401250.2,401250.2,False
2023-10-01,2023-11-01,2023,10,Schweiz,Export,431552.17,431552.17,False
2023-10-01,2023-11-01,2023,10,Schweiz,Import,-415023.07,415023.07,False
2023-10-01,2023-11-01,2023,10,Tschechien,Export,357657.8,357657.8,False
2023-10-01,2023-11-01,2023,10,Tschechien,Import,-254432.6,254432.6,False
2023-11-01,2023-12-01,2023,11,Belgien,Export,463128.03,463128.03,False
2023-11-01,2023-12-01,2023,11,Belgien,Import,-406588.32,406588.32,False
2023-11-01,2023-12-01,2023,11,Daenemark,Export,545820.8,545820.8,False
2023-11-01,2023-12-01,2023,11,Daenemark,Import,-888197.9,888197.9,False
2023-11-01,2023-12-01,2023,11,Frankreich,Export,454865.6,454865.6,False
2023-11-01,2023-12-01,2023,11,Frankreich,Import,-1036092.45,1036092.45,False
2023-11-01,2023-12-01,2023,11,Gesamt,Nettoexport,56388.03,56388.03,True
2023-11-01,2023-12-01,2023,11,Luxemburg,Export,305110.57,305110.57,False
2023-11-01,2023-12-01,2023,11,Luxemburg,Import,0.0,0.0,False
2023-11-01,2023-12-01,2023,11,Niederlande,Export,764360.45,764360.45,False
2023-11-01,2023-12-01,2023,11,Niederlande,Import,-351887.0,351887.0,False
2023-11-01,2023-12-01,2023,11,Norwegen,Export,204301.0,204301.0,False
2023-11-01,2023-12-01,2023,11,Norwegen,Import,-369566.0,369566.0,False
2023-11-01,2023-12-01,2023,11,Oesterreich,Export,747578.23,747578.23,False
2023-11-01,2023-12-01,2023,11,Oesterreich,Import,-233971.54,233971.54,False
2023-11-01,2023-12-01,2023,11,Polen,Export,306474.1,306474.1,False
2023-11-01,2023-12-01,2023,11,Polen,Import,-298907.5,298907.5,False
2023-11-01,2023-12-01,2023,11,Schweden,Export,17938.1,17938.1,False
2023-11-01,2023-12-01,2023,11,Schweden,Import,-256220.3,256220.3,False
2023-11-01,2023-12-01,2023,11,Schweiz,Export,430440.64,430440.64,False
2023-11-01,2023-12-01,2023,11,Schweiz,Import,-289892.87,289892.87,False
2023-11-01,2023-12-01,2023,11,Tschechien,Export,322097.2,322097.2,False
2023-11-01,2023-12-01,2023,11,Tschechien,Import,-374402.8,374402.8,False
2023-12-01,2024-01-01,2023,12,Belgien,Export,454601.82,454601.82,False
2023-12-01,2024-01-01,2023,12,Belgien,Import,-416580.32,416580.32,False
2023-12-01,2024-01-01,2023,12,Daenemark,Export,1087021.1,1087021.1,False
2023-12-01,2024-01-01,2023,12,Daenemark,Import,-653363.4,653363.4,False
2023-12-01,2024-01-01,2023,12,Frankreich,Export,636847.9,636847.9,False
2023-12-01,2024-01-01,2023,12,Frankreich,Import,-977263.25,977263.25,False
2023-12-01,2024-01-01,2023,12,Gesamt,Nettoexport,2577198.27,2577198.27,True
2023-12-01,2024-01-01,2023,12,Luxemburg,Export,311945.77,311945.77,False
2023-12-01,2024-01-01,2023,12,Luxemburg,Import,0.0,0.0,False
2023-12-01,2024-01-01,2023,12,Niederlande,Export,575412.95,575412.95,False
2023-12-01,2024-01-01,2023,12,Niederlande,Import,-421635.55,421635.55,False
2023-12-01,2024-01-01,2023,12,Norwegen,Export,431587.0,431587.0,False
2023-12-01,2024-01-01,2023,12,Norwegen,Import,-207775.0,207775.0,False
2023-12-01,2024-01-01,2023,12,Oesterreich,Export,1167460.72,1167460.72,False
2023-12-01,2024-01-01,2023,12,Oesterreich,Import,-167836.49,167836.49,False
2023-12-01,2024-01-01,2023,12,Polen,Export,445723.2,445723.2,False
2023-12-01,2024-01-01,2023,12,Polen,Import,-192408.8,192408.8,False
2023-12-01,2024-01-01,2023,12,Schweden,Export,147492.6,147492.6,False
2023-12-01,2024-01-01,2023,12,Schweden,Import,-104766.7,104766.7,False
2023-12-01,2024-01-01,2023,12,Schweiz,Export,494126.19,494126.19,False
2023-12-01,2024-01-01,2023,12,Schweiz,Import,-286004.97,286004.97,False
2023-12-01,2024-01-01,2023,12,Tschechien,Export,518317.5,518317.5,False
2023-12-01,2024-01-01,2023,12,Tschechien,Import,-265704.0,265704.0,False
2024-01-01,2024-02-01,2024,1,Belgien,Export,492308.93,492308.93,False
2024-01-01,2024-02-01,2024,1,Belgien,Import,-441656.03,441656.03,False
2024-01-01,2024-02-01,2024,1,Daenemark,Export,902675.6,902675.6,False
2024-01-01,2024-02-01,2024,1,Daenemark,Import,-1138929.7,1138929.7,False
2024-01-01,2024-02-01,2024,1,Frankreich,Export,697119.85,697119.85,False
2024-01-01,2024-02-01,2024,1,Frankreich,Import,-857169.65,857169.65,False
2024-01-01,2024-02-01,2024,1,Gesamt,Nettoexport,1333019.4,1333019.4,True
2024-01-01,2024-02-01,2024,1,Luxemburg,Export,344225.19,344225.19,False
2024-01-01,2024-02-01,2024,1,Luxemburg,Import,0.0,0.0,False
2024-01-01,2024-02-01,2024,1,Niederlande,Export,552506.6,552506.6,False
2024-01-01,2024-02-01,2024,1,Niederlande,Import,-686883.25,686883.25,False
2024-01-01,2024-02-01,2024,1,Norwegen,Export,259351.0,259351.0,False
2024-01-01,2024-02-01,2024,1,Norwegen,Import,-428038.0,428038.0,False
2024-01-01,2024-02-01,2024,1,Oesterreich,Export,1020100.27,1020100.27,False
2024-01-01,2024-02-01,2024,1,Oesterreich,Import,-151129.51,151129.51,False
2024-01-01,2024-02-01,2024,1,Polen,Export,555963.5,555963.5,False
2024-01-01,2024-02-01,2024,1,Polen,Import,-128656.6,128656.6,False
2024-01-01,2024-02-01,2024,1,Schweden,Export,87625.9,87625.9,False
2024-01-01,2024-02-01,2024,1,Schweden,Import,-150415.7,150415.7,False
2024-01-01,2024-02-01,2024,1,Schweiz,Export,407749.37,407749.37,False
2024-01-01,2024-02-01,2024,1,Schweiz,Import,-365207.27,365207.27,False
2024-01-01,2024-02-01,2024,1,Tschechien,Export,564066.7,564066.7,False
2024-01-01,2024-02-01,2024,1,Tschechien,Import,-202587.8,202587.8,False
2024-02-01,2024-03-01,2024,2,Belgien,Export,389316.1,389316.1,False
2024-02-01,2024-03-01,2024,2,Belgien,Import,-433204.25,433204.25,False
2024-02-01,2024-03-01,2024,2,Daenemark,Export,562547.0,562547.0,False
2024-02-01,2024-03-01,2024,2,Daenemark,Import,-1280975.6,1280975.6,False
2024-02-01,2024-03-01,2024,2,Frankreich,Export,396287.95,396287.95,False
2024-02-01,2024-03-01,2024,2,Frankreich,Import,-1135351.25,1135351.25,False
2024-02-01,2024-03-01,2024,2,Gesamt,Nettoexport,-125743.86,125743.86,True
2024-02-01,2024-03-01,2024,2,Luxemburg,Export,288950.43,288950.43,False
2024-02-01,2024-03-01,2024,2,Luxemburg,Import,0.0,0.0,False
2024-02-01,2024-03-01,2024,2,Niederlande,Export,490758.5,490758.5,False
2024-02-01,2024-03-01,2024,2,Niederlande,Import,-601108.8,601108.8,False
2024-02-01,2024-03-01,2024,2,Norwegen,Export,181149.0,181149.0,False
2024-02-01,2024-03-01,2024,2,Norwegen,Import,-437558.0,437558.0,False
2024-02-01,2024-03-01,2024,2,Oesterreich,Export,997742.72,997742.72,False
2024-02-01,2024-03-01,2024,2,Oesterreich,Import,-90857.45,90857.45,False
2024-02-01,2024-03-01,2024,2,Polen,Export,525301.6,525301.6,False
2024-02-01,2024-03-01,2024,2,Polen,Import,-113984.0,113984.0,False
2024-02-01,2024-03-01,2024,2,Schweden,Export,11789.6,11789.6,False
2024-02-01,2024-03-01,2024,2,Schweden,Import,-194168.9,194168.9,False
2024-02-01,2024-03-01,2024,2,Schweiz,Export,371581.71,371581.71,False
2024-02-01,2024-03-01,2024,2,Schweiz,Import,-396539.62,396539.62,False
2024-02-01,2024-03-01,2024,2,Tschechien,Export,532820.4,532820.4,False
2024-02-01,2024-03-01,2024,2,Tschechien,Import,-190241.0,190241.0,False
2024-03-01,2024-04-01,2024,3,Belgien,Export,306094.85,306094.85,False
2024-03-01,2024-04-01,2024,3,Belgien,Import,-510122.05,510122.05,False
2024-03-01,2024-04-01,2024,3,Daenemark,Export,516289.2,516289.2,False
2024-03-01,2024-04-01,2024,3,Daenemark,Import,-1575192.7,1575192.7,False
2024-03-01,2024-04-01,2024,3,Frankreich,Export,177016.8,177016.8,False
2024-03-01,2024-04-01,2024,3,Frankreich,Import,-1371723.15,1371723.15,False
2024-03-01,2024-04-01,2024,3,Gesamt,Nettoexport,-2102867.93,2102867.93,True
2024-03-01,2024-04-01,2024,3,Luxemburg,Export,302914.24,302914.24,False
2024-03-01,2024-04-01,2024,3,Luxemburg,Import,0.0,0.0,False
2024-03-01,2024-04-01,2024,3,Niederlande,Export,490087.45,490087.45,False
2024-03-01,2024-04-01,2024,3,Niederlande,Import,-694569.95,694569.95,False
2024-03-01,2024-04-01,2024,3,Norwegen,Export,170357.0,170357.0,False
2024-03-01,2024-04-01,2024,3,Norwegen,Import,-601351.0,601351.0,False
2024-03-01,2024-04-01,2024,3,Oesterreich,Export,738678.28,738678.28,False
2024-03-01,2024-04-01,2024,3,Oesterreich,Import,-198666.74,198666.74,False
2024-03-01,2024-04-01,2024,3,Polen,Export,382523.3,382523.3,False
2024-03-01,2024-04-01,2024,3,Polen,Import,-243030.4,243030.4,False
2024-03-01,2024-04-01,2024,3,Schweden,Export,31754.3,31754.3,False
2024-03-01,2024-04-01,2024,3,Schweden,Import,-224682.5,224682.5,False
2024-03-01,2024-04-01,2024,3,Schweiz,Export,468312.84,468312.84,False
2024-03-01,2024-04-01,2024,3,Schweiz,Import,-331793.2,331793.2,False
2024-03-01,2024-04-01,2024,3,Tschechien,Export,356752.5,356752.5,False
2024-03-01,2024-04-01,2024,3,Tschechien,Import,-292517.0,292517.0,False
2024-04-01,2024-05-01,2024,4,Belgien,Export,146605.55,146605.55,False
